event_id,shipment_id,event_type,location,event_time,duration_minutes
2053,SHP0312,Checkpoint,Rest Area,2026-08-07 07:02:00,0
2054,SHP0312,Rest Stop,Cold Storage Facility,2026-08-07 07:08:00,19
2055,SHP0312,Checkpoint,Distribution Center,2026-08-07 06:01:00,0
2056,SHP0312,Checkpoint,Cold Storage Facility,2026-08-07 06:24:00,0
2057,SHP0312,Checkpoint,Rest Area,2026-08-07 05:50:00,0
2058,SHP0312,Arrival,Madurai,2026-08-07 07:24:00,0
2059,SHP0313,Departure,Mumbai,2026-08-04 10:46:00,0
2060,SHP0313,Checkpoint,Distribution Center,2026-08-04 11:54:00,0
2061,SHP0313,Checkpoint,Distribution Center,2026-08-04 11:31:00,0
2062,SHP0313,Traffic Delay,Distribution Center,2026-08-04 11:26:00,54
2063,SHP0313,Arrival,Chennai,2026-08-04 12:18:00,0
2064,SHP0314,Departure,Bengaluru,2026-08-04 10:54:00,0
2065,SHP0314,Cold Storage Stop,Fuel Station,2026-08-04 12:11:00,10
2066,SHP0314,Checkpoint,Highway Checkpoint,2026-08-04 11:59:00,0
2067,SHP0314,Checkpoint,Rest Area,2026-08-04 11:06:00,0
2068,SHP0314,Checkpoint,Highway Checkpoint,2026-08-04 12:14:00,0
2069,SHP0314,Rest Stop,Fuel Station,2026-08-04 11:43:00,34
2070,SHP0314,Checkpoint,Cold Storage Facility,2026-08-04 11:53:00,0
2071,SHP0314,Arrival,Chennai,2026-08-04 12:31:00,0
2072,SHP0315,Departure,Madurai,2026-08-02 05:18:00,0
2073,SHP0315,Checkpoint,Fuel Station,2026-08-02 07:45:00,0
2074,SHP0315,Checkpoint,Rest Area,2026-08-02 05:28:00,0
2075,SHP0315,Checkpoint,City Entry,2026-08-02 07:27:00,0
2076,SHP0315,Checkpoint,Highway Checkpoint,2026-08-02 08:03:00,0
2077,SHP0315,Arrival,Mumbai,2026-08-02 08:52:00,0
2078,SHP0316,Departure,Bengaluru,2026-08-02 07:48:00,0
2079,SHP0316,Rest Stop,Cold Storage Facility,2026-08-02 08:49:00,31
2080,SHP0316,Checkpoint,Cold Storage Facility,2026-08-02 08:37:00,0
2081,SHP0316,Checkpoint,Fuel Station,2026-08-02 09:47:00,0
2082,SHP0316,Checkpoint,Cold Storage Facility,2026-08-02 08:26:00,0
2083,SHP0316,Checkpoint,Rest Area,2026-08-02 09:42:00,0
2084,SHP0316,Arrival,Bangalore,2026-08-02 12:32:00,0
2085,SHP0317,Departure,Salem,2026-08-01 08:10:00,0
2086,SHP0317,Checkpoint,City Entry,2026-08-01 08:20:00,0
2087,SHP0317,Rest Stop,Fuel Station,2026-08-01 10:57:00,17
2088,SHP0317,Traffic Delay,Fuel Station,2026-08-01 12:25:00,45
2089,SHP0317,Rest Stop,Fuel Station,2026-08-01 09:52:00,16
2090,SHP0317,Checkpoint,City Entry,2026-08-01 09:04:00,0
2091,SHP0317,Checkpoint,Highway Checkpoint,2026-08-01 09:18:00,0
2092,SHP0317,Arrival,Chennai,2026-08-01 13:43:00,0
2093,SHP0318,Departure,Hyderabad,2026-08-01 10:25:00,0
2094,SHP0318,Checkpoint,Highway Checkpoint,2026-08-01 10:47:00,0
2095,SHP0318,Traffic Delay,Fuel Station,2026-08-01 13:27:00,46
2096,SHP0318,Checkpoint,Cold Storage Facility,2026-08-01 12:54:00,0
2097,SHP0318,Checkpoint,Highway Checkpoint,2026-08-01 11:09:00,0
2098,SHP0318,Arrival,Coimbatore,2026-08-01 16:04:00,0
2099,SHP0319,Departure,Kochi,2026-08-06 07:43:00,0
2100,SHP0319,Checkpoint,Rest Area,2026-08-06 08:18:00,0
2101,SHP0319,Checkpoint,Rest Area,2026-08-06 09:39:00,0
2102,SHP0319,Route Deviation,Highway Checkpoint,2026-08-06 09:07:00,53
2103,SHP0319,Arrival,Coimbatore,2026-08-06 11:54:00,0
2104,SHP0320,Departure,Chennai,2026-08-06 09:09:00,0
2105,SHP0320,Cold Storage Stop,City Entry,2026-08-06 10:11:00,11
2106,SHP0320,Checkpoint,Highway Checkpoint,2026-08-06 10:06:00,0
2107,SHP0320,Checkpoint,Rest Area,2026-08-06 09:21:00,0
2108,SHP0320,Route Deviation,Distribution Center,2026-08-06 09:22:00,54
2109,SHP0320,Arrival,Mumbai,2026-08-06 11:12:00,0
2110,SHP0321,Departure,Chennai,2026-08-03 09:25:00,0
2111,SHP0321,Checkpoint,Fuel Station,2026-08-03 11:41:00,0
2112,SHP0321,Checkpoint,Distribution Center,2026-08-03 12:30:00,0
2113,SHP0321,Checkpoint,City Entry,2026-08-03 12:49:00,0
2114,SHP0321,Arrival,Bengaluru,2026-08-03 15:00:00,0
2115,SHP0322,Departure,Mumbai,2026-08-03 07:13:00,0
2116,SHP0322,Checkpoint,Distribution Center,2026-08-03 09:05:00,0
2117,SHP0322,Checkpoint,Distribution Center,2026-08-03 08:13:00,0
2118,SHP0322,Checkpoint,Highway Checkpoint,2026-08-03 08:40:00,0
2119,SHP0322,Rest Stop,Highway Checkpoint,2026-08-03 09:34:00,14
2120,SHP0322,Arrival,Bangalore,2026-08-03 11:09:00,0
2121,SHP0323,Departure,Hyderabad,2026-08-06 10:54:00,0
2122,SHP0323,Cold Storage Stop,Rest Area,2026-08-06 13:50:00,14
2123,SHP0323,Cold Storage Stop,Rest Area,2026-08-06 13:48:00,19
2124,SHP0323,Checkpoint,Cold Storage Facility,2026-08-06 15:54:00,0
2125,SHP0323,Checkpoint,Fuel Station,2026-08-06 14:32:00,0
2126,SHP0323,Arrival,Salem,2026-08-06 16:16:00,0
2127,SHP0324,Departure,Coimbatore,2026-08-01 09:53:00,0
2128,SHP0324,Checkpoint,Distribution Center,2026-08-01 11:23:00,0
2129,SHP0324,Checkpoint,City Entry,2026-08-01 10:59:00,0
2130,SHP0324,Checkpoint,Distribution Center,2026-08-01 12:38:00,0
2131,SHP0324,Checkpoint,Fuel Station,2026-08-01 11:42:00,0
2132,SHP0324,Checkpoint,Highway Checkpoint,2026-08-01 11:16:00,0
2133,SHP0324,Checkpoint,Cold Storage Facility,2026-08-01 12:47:00,0
2134,SHP0324,Arrival,Hyderabad,2026-08-01 13:02:00,0
2135,SHP0325,Departure,Hyderabad,2026-08-05 06:42:00,0
2136,SHP0325,Checkpoint,Fuel Station,2026-08-05 08:11:00,0
2137,SHP0325,Checkpoint,Fuel Station,2026-08-05 11:09:00,0
2138,SHP0325,Checkpoint,Fuel Station,2026-08-05 09:43:00,0
2139,SHP0325,Arrival,Bangalore,2026-08-05 12:32:00,0
2140,SHP0326,Departure,Chennai,2026-08-06 08:41:00,0
2141,SHP0326,Checkpoint,City Entry,2026-08-06 10:03:00,0
2142,SHP0326,Cold Storage Stop,Cold Storage Facility,2026-08-06 10:28:00,8
2143,SHP0326,Rest Stop,Cold Storage Facility,2026-08-06 09:43:00,31
2144,SHP0326,Checkpoint,Rest Area,2026-08-06 09:55:00,0
2145,SHP0326,Arrival,Mumbai,2026-08-06 14:22:00,0
2146,SHP0327,Departure,Bangalore,2026-08-07 10:04:00,0
2147,SHP0327,Rest Stop,Cold Storage Facility,2026-08-07 11:05:00,23
2148,SHP0327,Checkpoint,Highway Checkpoint,2026-08-07 10:56:00,0
2149,SHP0327,Checkpoint,Fuel Station,2026-08-07 10:32:00,0
2150,SHP0327,Cold Storage Stop,Highway Checkpoint,2026-08-07 11:20:00,14
2151,SHP0327,Checkpoint,Rest Area,2026-08-07 11:53:00,0
2152,SHP0327,Traffic Delay,Rest Area,2026-08-07 12:59:00,40
2153,SHP0327,Arrival,Kochi,2026-08-07 13:12:00,0
2154,SHP0328,Departure,Bangalore,2026-08-02 10:37:00,0
2155,SHP0328,Cold Storage Stop,Fuel Station,2026-08-02 14:52:00,17
2156,SHP0328,Checkpoint,Rest Area,2026-08-02 12:22:00,0
2157,SHP0328,Cold Storage Stop,City Entry,2026-08-02 14:16:00,5
2158,SHP0328,Checkpoint,Highway Checkpoint,2026-08-02 12:46:00,0
2159,SHP0328,Cold Storage Stop,City Entry,2026-08-02 14:56:00,9
2160,SHP0328,Checkpoint,Distribution Center,2026-08-02 14:38:00,0
2161,SHP0328,Arrival,Hyderabad,2026-08-02 15:46:00,0
2162,SHP0329,Departure,Madurai,2026-08-01 10:41:00,0
2163,SHP0329,Checkpoint,Rest Area,2026-08-01 12:54:00,0
2164,SHP0329,Checkpoint,Rest Area,2026-08-01 12:29:00,0
2165,SHP0329,Cold Storage Stop,City Entry,2026-08-01 12:03:00,16
2166,SHP0329,Cold Storage Stop,Fuel Station,2026-08-01 12:09:00,16
2167,SHP0329,Route Deviation,Highway Checkpoint,2026-08-01 11:22:00,20
2168,SHP0329,Checkpoint,Cold Storage Facility,2026-08-01 13:10:00,0
2169,SHP0329,Arrival,Coimbatore,2026-08-01 13:41:00,0
2170,SHP0330,Departure,Bangalore,2026-08-06 09:04:00,0
2171,SHP0330,Checkpoint,Fuel Station,2026-08-06 10:55:00,0
2172,SHP0330,Rest Stop,Highway Checkpoint,2026-08-06 11:25:00,36
2173,SHP0330,Checkpoint,Cold Storage Facility,2026-08-06 11:22:00,0
2174,SHP0330,Checkpoint,City Entry,2026-08-06 10:57:00,0
2175,SHP0330,Arrival,Kochi,2026-08-06 11:43:00,0
2176,SHP0331,Departure,Madurai,2026-08-05 08:21:00,0
2177,SHP0331,Traffic Delay,City Entry,2026-08-05 10:55:00,34
2178,SHP0331,Traffic Delay,Highway Checkpoint,2026-08-05 11:23:00,49
2179,SHP0331,Rest Stop,Distribution Center,2026-08-05 11:09:00,15
2180,SHP0331,Arrival,Pune,2026-08-05 11:57:00,0
2181,SHP0332,Departure,Bengaluru,2026-08-06 09:36:00,0
2182,SHP0332,Checkpoint,City Entry,2026-08-06 11:41:00,0
2183,SHP0332,Checkpoint,City Entry,2026-08-06 12:06:00,0
2184,SHP0332,Checkpoint,Highway Checkpoint,2026-08-06 11:34:00,0
2185,SHP0332,Rest Stop,Highway Checkpoint,2026-08-06 10:00:00,38
2186,SHP0332,Cold Storage Stop,Distribution Center,2026-08-06 10:59:00,20
2187,SHP0332,Arrival,Coimbatore,2026-08-06 13:42:00,0
2188,SHP0333,Departure,Madurai,2026-08-04 06:00:00,0
2189,SHP0333,Checkpoint,Highway Checkpoint,2026-08-04 06:30:00,0
2190,SHP0333,Checkpoint,Distribution Center,2026-08-04 08:10:00,0
2191,SHP0333,Traffic Delay,Distribution Center,2026-08-04 06:45:00,43
2192,SHP0333,Arrival,Salem,2026-08-04 09:40:00,0
2193,SHP0334,Departure,Hyderabad,2026-08-06 07:53:00,0
2194,SHP0334,Checkpoint,Cold Storage Facility,2026-08-06 10:46:00,0
2195,SHP0334,Rest Stop,Distribution Center,2026-08-06 11:02:00,13
2196,SHP0334,Checkpoint,Distribution Center,2026-08-06 10:58:00,0
2197,SHP0334,Route Deviation,Fuel Station,2026-08-06 08:42:00,19
2198,SHP0334,Checkpoint,City Entry,2026-08-06 08:42:00,0
2199,SHP0334,Arrival,Salem,2026-08-06 11:57:00,0
2200,SHP0335,Departure,Coimbatore,2026-08-01 08:29:00,0
2201,SHP0335,Checkpoint,Rest Area,2026-08-01 10:43:00,0
2202,SHP0335,Checkpoint,Rest Area,2026-08-01 09:55:00,0
2203,SHP0335,Checkpoint,Distribution Center,2026-08-01 11:42:00,0
2204,SHP0335,Traffic Delay,Rest Area,2026-08-01 09:40:00,50
2205,SHP0335,Arrival,Madurai,2026-08-01 13:17:00,0
2206,SHP0336,Departure,Madurai,2026-08-04 08:35:00,0
2207,SHP0336,Checkpoint,Highway Checkpoint,2026-08-04 10:19:00,0
2208,SHP0336,Rest Stop,Rest Area,2026-08-04 09:54:00,24
2209,SHP0336,Checkpoint,Fuel Station,2026-08-04 09:05:00,0
2210,SHP0336,Route Deviation,Highway Checkpoint,2026-08-04 09:34:00,83
2211,SHP0336,Checkpoint,Distribution Center,2026-08-04 09:16:00,0
2212,SHP0336,Cold Storage Stop,Highway Checkpoint,2026-08-04 09:55:00,10
2213,SHP0336,Arrival,Kochi,2026-08-04 10:30:00,0
2214,SHP0337,Departure,Coimbatore,2026-08-03 05:53:00,0
2215,SHP0337,Checkpoint,Cold Storage Facility,2026-08-03 07:47:00,0
2216,SHP0337,Cold Storage Stop,Cold Storage Facility,2026-08-03 07:08:00,17
2217,SHP0337,Checkpoint,City Entry,2026-08-03 08:00:00,0
2218,SHP0337,Checkpoint,City Entry,2026-08-03 07:46:00,0
2219,SHP0337,Checkpoint,Cold Storage Facility,2026-08-03 07:40:00,0
2220,SHP0337,Cold Storage Stop,Rest Area,2026-08-03 08:56:00,14
2221,SHP0337,Arrival,Bengaluru,2026-08-03 09:16:00,0
2222,SHP0338,Departure,Coimbatore,2026-08-04 06:16:00,0
2223,SHP0338,Checkpoint,Fuel Station,2026-08-04 07:41:00,0
2224,SHP0338,Checkpoint,Rest Area,2026-08-04 06:44:00,0
2225,SHP0338,Checkpoint,Highway Checkpoint,2026-08-04 07:31:00,0
2226,SHP0338,Arrival,Mumbai,2026-08-04 07:55:00,0
2227,SHP0339,Departure,Bangalore,2026-08-04 09:40:00,0
2228,SHP0339,Checkpoint,Cold Storage Facility,2026-08-04 10:38:00,0
2229,SHP0339,Traffic Delay,Rest Area,2026-08-04 10:05:00,23
2230,SHP0339,Route Deviation,Rest Area,2026-08-04 09:57:00,25
2231,SHP0339,Arrival,Chennai,2026-08-04 10:55:00,0
2232,SHP0340,Departure,Bengaluru,2026-08-03 09:13:00,0
2233,SHP0340,Route Deviation,Rest Area,2026-08-03 10:11:00,71
2234,SHP0340,Checkpoint,Highway Checkpoint,2026-08-03 09:49:00,0
2235,SHP0340,Cold Storage Stop,Fuel Station,2026-08-03 09:24:00,5
2236,SHP0340,Arrival,Salem,2026-08-03 10:31:00,0
2237,SHP0341,Departure,Mumbai,2026-08-04 09:57:00,0
2238,SHP0341,Traffic Delay,Cold Storage Facility,2026-08-04 14:59:00,13
2239,SHP0341,Checkpoint,Highway Checkpoint,2026-08-04 12:31:00,0
2240,SHP0341,Checkpoint,Rest Area,2026-08-04 13:52:00,0
2241,SHP0341,Checkpoint,Distribution Center,2026-08-04 11:32:00,0
2242,SHP0341,Checkpoint,Rest Area,2026-08-04 10:10:00,0
2243,SHP0341,Arrival,Kochi,2026-08-04 15:33:00,0
2244,SHP0342,Departure,Pune,2026-08-07 07:25:00,0
2245,SHP0342,Rest Stop,Fuel Station,2026-08-07 08:42:00,13
2246,SHP0342,Cold Storage Stop,Distribution Center,2026-08-07 07:57:00,11
2247,SHP0342,Rest Stop,City Entry,2026-08-07 09:19:00,18
2248,SHP0342,Cold Storage Stop,City Entry,2026-08-07 09:48:00,15
2249,SHP0342,Checkpoint,Highway Checkpoint,2026-08-07 09:24:00,0
2250,SHP0342,Arrival,Coimbatore,2026-08-07 10:19:00,0
2251,SHP0343,Departure,Bengaluru,2026-08-06 06:29:00,0
2252,SHP0343,Checkpoint,Distribution Center,2026-08-06 08:19:00,0
2253,SHP0343,Checkpoint,Distribution Center,2026-08-06 09:22:00,0
2254,SHP0343,Checkpoint,Highway Checkpoint,2026-08-06 09:09:00,0
2255,SHP0343,Arrival,Kochi,2026-08-06 11:45:00,0
2256,SHP0344,Departure,Mumbai,2026-08-07 08:23:00,0
2257,SHP0344,Traffic Delay,Fuel Station,2026-08-07 12:03:00,21
2258,SHP0344,Cold Storage Stop,Distribution Center,2026-08-07 11:24:00,8
2259,SHP0344,Checkpoint,Rest Area,2026-08-07 11:20:00,0
2260,SHP0344,Checkpoint,City Entry,2026-08-07 10:20:00,0
2261,SHP0344,Checkpoint,Fuel Station,2026-08-07 12:13:00,0
2262,SHP0344,Checkpoint,City Entry,2026-08-07 12:57:00,0
2263,SHP0344,Arrival,Bangalore,2026-08-07 13:40:00,0
2264,SHP0345,Departure,Chennai,2026-08-07 09:43:00,0
2265,SHP0345,Rest Stop,Distribution Center,2026-08-07 10:29:00,18
2266,SHP0345,Checkpoint,Rest Area,2026-08-07 10:48:00,0
2267,SHP0345,Rest Stop,Highway Checkpoint,2026-08-07 10:28:00,13
2268,SHP0345,Cold Storage Stop,City Entry,2026-08-07 10:14:00,6
2269,SHP0345,Checkpoint,Highway Checkpoint,2026-08-07 11:32:00,0
2270,SHP0345,Cold Storage Stop,Cold Storage Facility,2026-08-07 11:39:00,8
2271,SHP0345,Arrival,Hyderabad,2026-08-07 12:07:00,0
2272,SHP0346,Departure,Mumbai,2026-08-03 08:10:00,0
2273,SHP0346,Rest Stop,Cold Storage Facility,2026-08-03 08:50:00,27
2274,SHP0346,Traffic Delay,City Entry,2026-08-03 08:40:00,13
2275,SHP0346,Checkpoint,Highway Checkpoint,2026-08-03 09:33:00,0
2276,SHP0346,Rest Stop,Highway Checkpoint,2026-08-03 09:08:00,21
2277,SHP0346,Cold Storage Stop,Rest Area,2026-08-03 09:46:00,17
2278,SHP0346,Arrival,Coimbatore,2026-08-03 10:41:00,0
2279,SHP0347,Departure,Bengaluru,2026-08-03 10:46:00,0
2280,SHP0347,Checkpoint,City Entry,2026-08-03 15:17:00,0
2281,SHP0347,Traffic Delay,City Entry,2026-08-03 13:14:00,44
2282,SHP0347,Cold Storage Stop,Fuel Station,2026-08-03 12:07:00,15
2283,SHP0347,Rest Stop,Fuel Station,2026-08-03 12:52:00,22
2284,SHP0347,Arrival,Coimbatore,2026-08-03 15:53:00,0
2285,SHP0348,Departure,Madurai,2026-08-07 06:48:00,0
2286,SHP0348,Checkpoint,Fuel Station,2026-08-07 10:20:00,0
2287,SHP0348,Checkpoint,Rest Area,2026-08-07 07:46:00,0
2288,SHP0348,Checkpoint,Distribution Center,2026-08-07 08:30:00,0
2289,SHP0348,Checkpoint,Fuel Station,2026-08-07 11:42:00,0
2290,SHP0348,Rest Stop,Fuel Station,2026-08-07 11:20:00,35
2291,SHP0348,Checkpoint,Rest Area,2026-08-07 07:43:00,0
2292,SHP0348,Arrival,Chennai,2026-08-07 11:57:00,0
2293,SHP0349,Departure,Hyderabad,2026-08-05 07:23:00,0
2294,SHP0349,Checkpoint,Fuel Station,2026-08-05 09:49:00,0
2295,SHP0349,Cold Storage Stop,City Entry,2026-08-05 09:26:00,16
2296,SHP0349,Cold Storage Stop,Fuel Station,2026-08-05 07:36:00,13
2297,SHP0349,Route Deviation,City Entry,2026-08-05 08:32:00,86
2298,SHP0349,Arrival,Bangalore,2026-08-05 10:22:00,0
2299,SHP0350,Departure,Chennai,2026-08-02 09:58:00,0
2300,SHP0350,Checkpoint,City Entry,2026-08-02 12:20:00,0
2301,SHP0350,Checkpoint,City Entry,2026-08-02 11:03:00,0
2302,SHP0350,Checkpoint,Rest Area,2026-08-02 13:06:00,0
2303,SHP0350,Checkpoint,City Entry,2026-08-02 10:52:00,0
2304,SHP0350,Arrival,Hyderabad,2026-08-02 14:02:00,0
2305,SHP0351,Departure,Salem,2026-08-02 08:56:00,0
2306,SHP0351,Checkpoint,Cold Storage Facility,2026-08-02 09:35:00,0
2307,SHP0351,Checkpoint,Fuel Station,2026-08-02 09:45:00,0
2308,SHP0351,Checkpoint,Cold Storage Facility,2026-08-02 09:43:00,0
2309,SHP0351,Checkpoint,Rest Area,2026-08-02 09:58:00,0
2310,SHP0351,Rest Stop,City Entry,2026-08-02 09:08:00,39
2311,SHP0351,Arrival,Pune,2026-08-02 10:19:00,0
2312,SHP0352,Departure,Chennai,2026-08-06 05:45:00,0
2313,SHP0352,Checkpoint,Distribution Center,2026-08-06 09:29:00,0
2314,SHP0352,Checkpoint,Cold Storage Facility,2026-08-06 07:50:00,0
2315,SHP0352,Checkpoint,City Entry,2026-08-06 05:58:00,0
2316,SHP0352,Checkpoint,City Entry,2026-08-06 09:01:00,0
2317,SHP0352,Cold Storage Stop,City Entry,2026-08-06 07:36:00,11
2318,SHP0352,Rest Stop,Fuel Station,2026-08-06 09:41:00,37
2319,SHP0352,Arrival,Madurai,2026-08-06 11:11:00,0
2320,SHP0353,Departure,Kochi,2026-08-06 09:36:00,0
2321,SHP0353,Checkpoint,Distribution Center,2026-08-06 11:48:00,0
2322,SHP0353,Checkpoint,Distribution Center,2026-08-06 10:13:00,0
2323,SHP0353,Checkpoint,Cold Storage Facility,2026-08-06 11:28:00,0
2324,SHP0353,Arrival,Bengaluru,2026-08-06 12:05:00,0
2325,SHP0354,Departure,Salem,2026-08-06 09:41:00,0
2326,SHP0354,Rest Stop,Distribution Center,2026-08-06 10:30:00,27
2327,SHP0354,Rest Stop,Rest Area,2026-08-06 10:08:00,10
2328,SHP0354,Checkpoint,Rest Area,2026-08-06 10:57:00,0
2329,SHP0354,Rest Stop,City Entry,2026-08-06 10:30:00,39
2330,SHP0354,Checkpoint,Fuel Station,2026-08-06 10:56:00,0
2331,SHP0354,Checkpoint,Highway Checkpoint,2026-08-06 11:04:00,0
2332,SHP0354,Arrival,Madurai,2026-08-06 11:20:00,0
2333,SHP0355,Departure,Mumbai,2026-08-04 08:58:00,0
2334,SHP0355,Checkpoint,Cold Storage Facility,2026-08-04 10:19:00,0
2335,SHP0355,Checkpoint,Fuel Station,2026-08-04 09:22:00,0
2336,SHP0355,Rest Stop,Fuel Station,2026-08-04 09:44:00,19
2337,SHP0355,Checkpoint,Highway Checkpoint,2026-08-04 11:06:00,0
2338,SHP0355,Arrival,Kochi,2026-08-04 11:52:00,0
2339,SHP0356,Departure,Mumbai,2026-08-05 07:52:00,0
2340,SHP0356,Cold Storage Stop,Highway Checkpoint,2026-08-05 08:52:00,17
2341,SHP0356,Cold Storage Stop,Fuel Station,2026-08-05 08:08:00,7
2342,SHP0356,Traffic Delay,Rest Area,2026-08-05 08:03:00,27
2343,SHP0356,Traffic Delay,Fuel Station,2026-08-05 10:55:00,17
2344,SHP0356,Cold Storage Stop,City Entry,2026-08-05 11:10:00,11
2345,SHP0356,Checkpoint,Fuel Station,2026-08-05 10:41:00,0
2346,SHP0356,Arrival,Salem,2026-08-05 11:48:00,0
2347,SHP0357,Departure,Pune,2026-08-03 05:32:00,0
2348,SHP0357,Rest Stop,Rest Area,2026-08-03 07:11:00,23
2349,SHP0357,Checkpoint,Fuel Station,2026-08-03 06:30:00,0
2350,SHP0357,Checkpoint,Rest Area,2026-08-03 05:59:00,0
2351,SHP0357,Arrival,Bengaluru,2026-08-03 07:43:00,0
2352,SHP0358,Departure,Pune,2026-08-01 06:04:00,0
2353,SHP0358,Checkpoint,Cold Storage Facility,2026-08-01 10:58:00,0
2354,SHP0358,Traffic Delay,Distribution Center,2026-08-01 10:36:00,56
2355,SHP0358,Rest Stop,Fuel Station,2026-08-01 06:40:00,19
2356,SHP0358,Rest Stop,Cold Storage Facility,2026-08-01 06:34:00,39
2357,SHP0358,Checkpoint,Highway Checkpoint,2026-08-01 10:07:00,0
2358,SHP0358,Arrival,Coimbatore,2026-08-01 11:27:00,0
2359,SHP0359,Departure,Kochi,2026-08-07 06:11:00,0
2360,SHP0359,Checkpoint,Cold Storage Facility,2026-08-07 07:01:00,0
2361,SHP0359,Rest Stop,Cold Storage Facility,2026-08-07 07:10:00,32
2362,SHP0359,Cold Storage Stop,Fuel Station,2026-08-07 06:33:00,15
2363,SHP0359,Checkpoint,City Entry,2026-08-07 07:10:00,0
2364,SHP0359,Checkpoint,City Entry,2026-08-07 07:03:00,0
2365,SHP0359,Rest Stop,City Entry,2026-08-07 06:31:00,14
2366,SHP0359,Arrival,Hyderabad,2026-08-07 08:31:00,0
2367,SHP0360,Departure,Madurai,2026-08-06 10:52:00,0
2368,SHP0360,Checkpoint,Distribution Center,2026-08-06 11:04:00,0
2369,SHP0360,Checkpoint,Cold Storage Facility,2026-08-06 12:26:00,0
2370,SHP0360,Checkpoint,Rest Area,2026-08-06 12:22:00,0
2371,SHP0360,Rest Stop,Fuel Station,2026-08-06 11:26:00,28
2372,SHP0360,Cold Storage Stop,Fuel Station,2026-08-06 12:04:00,10
2373,SHP0360,Checkpoint,Cold Storage Facility,2026-08-06 11:25:00,0
2374,SHP0360,Arrival,Bengaluru,2026-08-06 12:52:00,0
2375,SHP0361,Departure,Hyderabad,2026-08-03 07:46:00,0
2376,SHP0361,Checkpoint,City Entry,2026-08-03 08:40:00,0
2377,SHP0361,Checkpoint,Distribution Center,2026-08-03 08:40:00,0
2378,SHP0361,Checkpoint,Rest Area,2026-08-03 08:26:00,0
2379,SHP0361,Checkpoint,Cold Storage Facility,2026-08-03 09:16:00,0
2380,SHP0361,Arrival,Salem,2026-08-03 09:44:00,0
2381,SHP0362,Departure,Pune,2026-08-02 09:10:00,0
2382,SHP0362,Checkpoint,City Entry,2026-08-02 12:55:00,0
2383,SHP0362,Checkpoint,Distribution Center,2026-08-02 11:29:00,0
2384,SHP0362,Cold Storage Stop,City Entry,2026-08-02 12:16:00,11
2385,SHP0362,Arrival,Hyderabad,2026-08-02 13:40:00,0
2386,SHP0363,Departure,Chennai,2026-08-05 05:08:00,0
2387,SHP0363,Checkpoint,Highway Checkpoint,2026-08-05 07:02:00,0
2388,SHP0363,Checkpoint,Distribution Center,2026-08-05 06:40:00,0
2389,SHP0363,Checkpoint,Highway Checkpoint,2026-08-05 09:31:00,0
2390,SHP0363,Rest Stop,Distribution Center,2026-08-05 06:24:00,13
2391,SHP0363,Checkpoint,Highway Checkpoint,2026-08-05 05:19:00,0
2392,SHP0363,Arrival,Hyderabad,2026-08-05 11:01:00,0
2393,SHP0364,Departure,Bengaluru,2026-08-04 06:40:00,0
2394,SHP0364,Checkpoint,Highway Checkpoint,2026-08-04 11:48:00,0
2395,SHP0364,Checkpoint,Cold Storage Facility,2026-08-04 06:54:00,0
2396,SHP0364,Checkpoint,Fuel Station,2026-08-04 06:53:00,0
2397,SHP0364,Checkpoint,Cold Storage Facility,2026-08-04 10:25:00,0
2398,SHP0364,Arrival,Coimbatore,2026-08-04 12:02:00,0
2399,SHP0365,Departure,Chennai,2026-08-07 06:03:00,0
2400,SHP0365,Rest Stop,Cold Storage Facility,2026-08-07 06:26:00,11
2401,SHP0365,Checkpoint,City Entry,2026-08-07 07:08:00,0
2402,SHP0365,Rest Stop,Rest Area,2026-08-07 06:31:00,24
2403,SHP0365,Arrival,Bengaluru,2026-08-07 08:28:00,0
2404,SHP0366,Departure,Kochi,2026-08-04 09:25:00,0
2405,SHP0366,Cold Storage Stop,Rest Area,2026-08-04 09:54:00,6
2406,SHP0366,Cold Storage Stop,Distribution Center,2026-08-04 12:21:00,9
2407,SHP0366,Cold Storage Stop,Cold Storage Facility,2026-08-04 13:31:00,5
2408,SHP0366,Checkpoint,Rest Area,2026-08-04 12:55:00,0
2409,SHP0366,Rest Stop,Rest Area,2026-08-04 10:09:00,34
2410,SHP0366,Checkpoint,Highway Checkpoint,2026-08-04 10:32:00,0
2411,SHP0366,Arrival,Coimbatore,2026-08-04 15:13:00,0
2412,SHP0367,Departure,Chennai,2026-08-05 05:13:00,0
2413,SHP0367,Checkpoint,Rest Area,2026-08-05 07:39:00,0
2414,SHP0367,Checkpoint,Fuel Station,2026-08-05 06:59:00,0
2415,SHP0367,Checkpoint,Distribution Center,2026-08-05 08:55:00,0
2416,SHP0367,Checkpoint,Fuel Station,2026-08-05 07:02:00,0
2417,SHP0367,Rest Stop,Distribution Center,2026-08-05 09:26:00,24
2418,SHP0367,Checkpoint,Rest Area,2026-08-05 09:17:00,0
2419,SHP0367,Arrival,Kochi,2026-08-05 10:02:00,0
2420,SHP0368,Departure,Bengaluru,2026-08-02 08:10:00,0
2421,SHP0368,Cold Storage Stop,Distribution Center,2026-08-02 10:46:00,10
