shipment_id,batch_id,vehicle_id,origin,destination,departure_time,arrival_time,shipment_status,product_name,product_type,min_temperature_c,max_temperature_c,quantity,expiry_date,vehicle_type,capacity_kg,total_raw_sensor_records,available_temperature_records,missing_temperature_records,offline_observations,raw_average_temperature,raw_min_temperature,raw_max_temperature,minimum_battery_level,minimum_signal_strength,sensor_reliability,total_sensor_records,excursion_records,total_excursion_minutes,temperature_status,sensors_used,valid_calibration_sensors,invalid_calibration_sensors,maximum_calibration_error,average_calibration_error,calibration_status,total_handovers,signed_handovers,missing_handover_signatures,custody_locations,custody_evidence_quality,custody_status,total_route_events,traffic_delay_events,traffic_delay_minutes,route_deviation_events,route_deviation_minutes,total_route_event_minutes,route_reliability,route_status,overall_compliance,compliance_reason,audit_conclusion,evidence_completeness,evidence_completeness_percent
SHP0284,B0284,V052,Hyderabad,Bengaluru,2026-08-04 08:53:00,2026-08-04 11:48:00,Completed,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,202,2026-08-31,Refrigerated Truck,1500.0,36,36,0,0,-20.949444444444445,-21.67,-20.02,70.13,70,Reliable,36,0,0.0,Compliant,1,1,0,0.171,0.171,Valid,3,3,0,Chennai Warehouse -> Hyderabad DC -> Coimbatore Hub,Complete,Complete,8,1,58,0,0,58,Moderate,Delayed,Compliant,Traffic delay,Shipment passed the automated compliance checks.,4,100.0
SHP0285,B0285,V019,Madurai,Bengaluru,2026-08-04 09:47:00,2026-08-04 12:27:00,Completed,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,159,2026-08-07,Refrigerated Truck,1500.0,33,33,0,0,-20.991515151515152,-22.21,-20.22,70.88,70,Review,33,0,0.0,Compliant,1,0,1,0.335,0.335,Review,4,4,0,Salem Hub -> Pune DC -> Bangalore DC -> Kochi Hub,Complete,Complete,6,0,0,0,0,62,High,Normal,Review,Calibration issue,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0286,B0286,V070,Hyderabad,Kochi,2026-08-05 08:11:00,2026-08-05 09:49:00,Completed,Cheese,Chilled,2.0,8.0,224,2026-08-27,Refrigerated Van,1000.0,20,20,0,4,4.842,4.23,5.52,70.25,0,Partial,20,0,0.0,Compliant,1,1,0,0.13,0.13,Valid,2,1,1,Hyderabad DC -> Pune DC,Incomplete,Review,8,0,0,0,0,26,High,Normal,Review,Missing custody signature,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0287,B0287,V037,Coimbatore,Mumbai,2026-08-06 05:24:00,2026-08-06 06:44:00,Completed,Cheese,Chilled,2.0,8.0,193,2026-08-09,Refrigerated Truck,2500.0,17,17,0,0,5.068235294117647,4.25,5.69,70.14,70,Reliable,17,0,0.0,Compliant,1,1,0,0.3,0.3,Valid,3,3,0,Coimbatore Hub -> Salem Hub -> Pune DC,Complete,Complete,6,0,0,0,0,0,High,Normal,Compliant,All compliance checks passed,Shipment passed the automated compliance checks.,4,100.0
SHP0288,B0288,V092,Salem,Kochi,2026-08-02 09:16:00,2026-08-02 11:22:00,Completed,Cheese,Chilled,2.0,8.0,208,2026-08-29,Refrigerated Van,500.0,26,26,0,0,5.852692307692307,4.43,11.03,74.27,70,Review,26,4,20.0,Critical,1,0,1,0.398,0.398,Review,3,2,1,Salem Hub -> Madurai Store -> Salem Hub,Incomplete,Review,8,1,22,0,0,50,Moderate,Delayed,Non-Compliant,Temperature: Critical; Calibration issue; Missing custody signature; Traffic delay,Shipment is non-compliant based on critical compliance evidence.,4,100.0
SHP0289,B0289,V001,Coimbatore,Bengaluru,2026-08-04 07:00:00,2026-08-04 10:49:00,Completed,Fresh Milk,Chilled,2.0,8.0,237,2026-08-06,Refrigerated Van,500.0,46,45,1,0,4.972222222222222,4.09,5.75,70.94,70,Partial,46,0,0.0,Compliant,1,1,0,0.359,0.359,Valid,3,2,1,Salem Hub -> Pune DC -> Chennai Warehouse,Incomplete,Review,7,0,0,0,0,27,High,Normal,Review,Missing custody signature,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0290,B0290,V045,Pune,Coimbatore,2026-08-03 05:09:00,2026-08-03 08:54:00,Completed,Fresh Cream,Chilled,2.0,8.0,112,2026-08-21,Refrigerated Truck,2000.0,46,46,0,0,4.919347826086956,4.09,6.03,70.47,73,Review,46,0,0.0,Compliant,1,0,1,0.902,0.902,Review,2,2,0,Salem Hub -> Madurai Store,Complete,Complete,8,0,0,0,0,77,High,Normal,Review,Calibration issue,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0291,B0291,V090,Bengaluru,Chennai,2026-08-03 10:39:00,2026-08-03 14:13:00,Completed,Fresh Paneer,Chilled,2.0,8.0,72,2026-08-06,Refrigerated Truck,3000.0,43,42,1,0,5.021904761904762,3.8,5.98,70.26,70,Review,43,0,0.0,Compliant,1,0,1,0.953,0.953,Review,2,2,0,Madurai Store -> Kochi Hub,Complete,Complete,5,0,0,0,0,44,High,Normal,Review,Calibration issue,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0292,B0292,V079,Pune,Bengaluru,2026-08-03 09:22:00,2026-08-03 10:59:00,Completed,Fresh Paneer,Chilled,2.0,8.0,176,2026-08-18,Refrigerated Van,500.0,20,20,0,0,4.7955,3.92,5.89,70.83,70,Reliable,20,0,0.0,Compliant,1,1,0,0.071,0.071,Valid,4,3,1,Kochi Hub -> Salem Hub -> Pune DC -> Madurai Store,Incomplete,Review,8,0,0,0,0,67,High,Normal,Review,Missing custody signature,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0293,B0293,V098,Madurai,Mumbai,2026-08-01 06:11:00,2026-08-01 11:37:00,Completed,Yogurt,Chilled,2.0,8.0,247,2026-08-15,Refrigerated Truck,3000.0,66,65,1,0,5.046769230769231,4.07,6.02,70.03,70,Review,66,0,0.0,Compliant,1,0,1,0.281,0.281,Review,2,2,0,Salem Hub -> Hyderabad DC,Complete,Complete,6,0,0,0,0,15,High,Normal,Review,Calibration issue,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0294,B0294,V037,Bangalore,Mumbai,2026-08-01 06:26:00,2026-08-01 12:04:00,Completed,Fresh Milk,Chilled,2.0,8.0,200,2026-08-23,Refrigerated Truck,2500.0,68,68,0,0,5.060588235294118,4.19,5.81,71.1,71,Reliable,68,0,0.0,Compliant,1,1,0,0.3,0.3,Valid,3,3,0,Kochi Hub -> Bangalore DC -> Hyderabad DC,Complete,Complete,6,1,56,0,0,112,Moderate,Delayed,Compliant,Traffic delay,Shipment passed the automated compliance checks.,4,100.0
SHP0295,B0295,V021,Mumbai,Salem,2026-08-05 05:22:00,2026-08-05 08:15:00,Completed,Fresh Paneer,Chilled,2.0,8.0,49,2026-08-06,Refrigerated Truck,2500.0,35,35,0,0,5.014,4.12,5.78,72.09,71,Review,35,0,0.0,Compliant,1,0,1,0.128,0.128,Review,4,4,0,Bangalore DC -> Bangalore DC -> Pune DC -> Pune DC,Complete,Complete,8,0,0,0,0,0,High,Normal,Review,Calibration issue,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0296,B0296,V026,Hyderabad,Madurai,2026-08-03 07:23:00,2026-08-03 10:53:00,Completed,Fresh Paneer,Chilled,2.0,8.0,282,2026-08-29,Refrigerated Truck,2500.0,43,43,0,0,4.984651162790698,4.19,6.01,72.0,70,Reliable,43,0,0.0,Compliant,1,1,0,0.07,0.07,Valid,2,2,0,Chennai Warehouse -> Madurai Store,Complete,Complete,8,0,0,0,0,0,High,Normal,Compliant,All compliance checks passed,Shipment passed the automated compliance checks.,4,100.0
SHP0297,B0297,V100,Hyderabad,Bengaluru,2026-08-07 09:30:00,2026-08-07 15:17:00,Completed,Frozen Peas,Frozen,-25.0,-18.0,93,2026-08-31,Refrigerated Truck,1500.0,70,69,1,0,-20.95101449275362,-21.86,-19.82,70.24,70,Partial,70,0,0.0,Compliant,1,1,0,0.174,0.174,Valid,3,3,0,Salem Hub -> Pune DC -> Hyderabad DC,Complete,Complete,7,1,16,0,0,56,Moderate,Delayed,Compliant,Traffic delay,Shipment passed the automated compliance checks.,4,100.0
SHP0298,B0298,V093,Chennai,Bangalore,2026-08-01 10:22:00,2026-08-01 15:10:00,Completed,Fresh Milk,Chilled,2.0,8.0,84,2026-08-06,Refrigerated Truck,2500.0,58,58,0,0,5.045344827586207,4.19,5.82,70.0,70,Reliable,58,0,0.0,Compliant,1,1,0,0.149,0.149,Valid,3,3,0,Hyderabad DC -> Bangalore DC -> Bangalore DC,Complete,Complete,5,0,0,0,0,13,High,Normal,Compliant,All compliance checks passed,Shipment passed the automated compliance checks.,4,100.0
SHP0299,B0299,V004,Hyderabad,Bengaluru,2026-08-06 09:15:00,2026-08-06 10:35:00,Completed,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,205,2026-08-16,Refrigerated Van,500.0,17,17,0,0,-21.123529411764707,-21.97,-20.62,71.0,72,Review,17,0,0.0,Compliant,1,0,1,0.8,0.8,Review,4,4,0,Kochi Hub -> Chennai Warehouse -> Bangalore DC -> Salem Hub,Complete,Complete,8,0,0,0,0,54,High,Normal,Review,Calibration issue,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0300,B0300,V065,Madurai,Salem,2026-08-01 05:24:00,2026-08-01 08:35:00,Completed,Frozen Paneer,Frozen,-25.0,-18.0,98,2026-08-25,Refrigerated Van,500.0,39,39,0,0,-20.607179487179486,-21.95,-16.01,71.43,70,Reliable,39,4,20.0,Critical,1,1,0,0.312,0.312,Valid,2,2,0,Chennai Warehouse -> Chennai Warehouse,Complete,Complete,5,0,0,0,0,0,High,Normal,Non-Compliant,Temperature: Critical,Shipment is non-compliant based on critical compliance evidence.,4,100.0
SHP0301,B0301,V032,Mumbai,Kochi,2026-08-03 05:58:00,2026-08-03 11:22:00,Completed,Fresh Paneer,Chilled,2.0,8.0,210,2026-08-18,Refrigerated Van,1200.0,65,65,0,0,4.982615384615385,4.09,5.95,71.0,70,Reliable,65,0,0.0,Compliant,1,1,0,0.252,0.252,Valid,2,2,0,Chennai Warehouse -> Pune DC,Complete,Complete,8,0,0,0,0,38,High,Normal,Compliant,All compliance checks passed,Shipment passed the automated compliance checks.,4,100.0
SHP0302,B0302,V064,Madurai,Mumbai,2026-08-07 09:28:00,2026-08-07 14:37:00,Completed,Frozen Paneer,Frozen,-25.0,-18.0,90,2026-08-20,Refrigerated Truck,2500.0,62,62,0,0,-21.00548387096774,-21.72,-20.13,70.08,70,Review,62,0,0.0,Compliant,1,0,1,0.313,0.313,Review,2,2,0,Madurai Store -> Pune DC,Complete,Complete,8,1,35,1,30,65,Low,Deviation,Review,Calibration issue; Route deviation,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0303,B0303,V035,Chennai,Kochi,2026-08-04 10:12:00,2026-08-04 13:56:00,Completed,Cheese,Chilled,2.0,8.0,180,2026-08-24,Refrigerated Van,750.0,45,45,0,0,4.964,4.39,5.84,71.66,71,Reliable,45,0,0.0,Compliant,1,1,0,0.113,0.113,Valid,3,2,1,Coimbatore Hub -> Hyderabad DC -> Hyderabad DC,Incomplete,Review,5,0,0,0,0,5,High,Normal,Review,Missing custody signature,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0304,B0304,V063,Mumbai,Bangalore,2026-08-04 05:10:00,2026-08-04 10:45:00,Completed,Yogurt,Chilled,2.0,8.0,78,2026-08-04,Refrigerated Van,500.0,68,68,0,0,4.999411764705882,4.18,6.19,70.48,70,Reliable,68,0,0.0,Compliant,1,1,0,0.258,0.258,Valid,2,2,0,Hyderabad DC -> Kochi Hub,Complete,Complete,8,0,0,0,0,78,High,Normal,Compliant,All compliance checks passed,Shipment passed the automated compliance checks.,4,100.0
SHP0305,B0305,V019,Mumbai,Chennai,2026-08-07 10:04:00,2026-08-07 12:51:00,Completed,Frozen French Fries,Frozen,-25.0,-18.0,285,2026-08-16,Refrigerated Truck,1500.0,34,34,0,0,-20.970882352941178,-21.93,-20.23,70.27,72,Review,34,0,0.0,Compliant,1,0,1,0.335,0.335,Review,4,3,1,Coimbatore Hub -> Chennai Warehouse -> Kochi Hub -> Pune DC,Incomplete,Review,7,0,0,0,0,31,High,Normal,Non-Compliant,Calibration issue; Missing custody signature,Shipment is non-compliant based on critical compliance evidence.,4,100.0
SHP0306,B0306,V083,Hyderabad,Salem,2026-08-03 05:13:00,2026-08-03 10:48:00,Completed,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,153,2026-08-26,Refrigerated Van,1000.0,68,68,0,0,-20.726029411764706,-21.98,-2.91,71.25,70,Reliable,68,1,5.0,Warning,1,1,0,0.331,0.331,Valid,2,2,0,Pune DC -> Hyderabad DC,Complete,Complete,6,1,56,0,0,74,Moderate,Delayed,Review,Temperature: Warning; Traffic delay,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0307,B0307,V046,Salem,Bangalore,2026-08-03 10:43:00,2026-08-03 13:01:00,Completed,Yogurt,Chilled,2.0,8.0,166,2026-08-26,Refrigerated Van,1200.0,28,28,0,0,5.065714285714286,4.3,5.91,70.24,71,Reliable,28,0,0.0,Compliant,1,1,0,0.37,0.37,Valid,3,3,0,Hyderabad DC -> Chennai Warehouse -> Bangalore DC,Complete,Complete,5,0,0,0,0,39,High,Normal,Compliant,All compliance checks passed,Shipment passed the automated compliance checks.,4,100.0
SHP0308,B0308,V007,Chennai,Pune,2026-08-04 10:21:00,2026-08-04 11:40:00,Completed,Yogurt,Chilled,2.0,8.0,82,2026-08-08,Refrigerated Van,750.0,16,16,0,0,4.983125,4.3,5.88,71.23,70,Reliable,16,0,0.0,Compliant,1,1,0,0.357,0.357,Valid,4,3,1,Bangalore DC -> Chennai Warehouse -> Salem Hub -> Kochi Hub,Incomplete,Review,8,1,22,0,0,90,Moderate,Delayed,Review,Missing custody signature; Traffic delay,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0309,B0309,V075,Bangalore,Chennai,2026-08-05 06:50:00,2026-08-05 09:58:00,Completed,Frozen French Fries,Frozen,-25.0,-18.0,108,2026-08-26,Refrigerated Van,750.0,38,38,0,0,-20.62842105263158,-22.11,-7.82,72.06,70,Reliable,38,1,5.0,Warning,1,1,0,0.058,0.058,Valid,2,2,0,Coimbatore Hub -> Salem Hub,Complete,Complete,8,0,0,0,0,57,High,Normal,Review,Temperature: Warning,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0310,B0310,V011,Mumbai,Bangalore,2026-08-05 09:52:00,2026-08-05 12:48:00,Completed,Fresh Milk,Chilled,2.0,8.0,183,2026-08-25,Refrigerated Van,750.0,36,36,0,0,4.985277777777778,4.3,5.57,70.08,70,Reliable,36,0,0.0,Compliant,1,1,0,0.318,0.318,Valid,2,1,1,Kochi Hub -> Salem Hub,Incomplete,Review,5,0,0,0,0,13,High,Normal,Review,Missing custody signature,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0311,B0311,V041,Kochi,Salem,2026-08-04 08:28:00,2026-08-04 12:55:00,Completed,Fresh Milk,Chilled,2.0,8.0,297,2026-08-13,Refrigerated Truck,2000.0,54,54,0,0,4.937962962962963,4.11,5.86,70.58,70,Reliable,54,0,0.0,Compliant,1,1,0,0.373,0.373,Valid,4,4,0,Chennai Warehouse -> Coimbatore Hub -> Bangalore DC -> Hyderabad DC,Complete,Complete,7,0,0,0,0,0,High,Normal,Compliant,All compliance checks passed,Shipment passed the automated compliance checks.,4,100.0
SHP0312,B0312,V028,Salem,Madurai,2026-08-07 05:24:00,2026-08-07 07:24:00,Completed,Yogurt,Chilled,2.0,8.0,109,2026-08-29,Refrigerated Van,1000.0,25,25,0,0,5.0064,4.29,6.14,71.36,71,Reliable,25,0,0.0,Compliant,1,1,0,0.143,0.143,Valid,2,1,1,Hyderabad DC -> Madurai Store,Incomplete,Review,7,0,0,0,0,19,High,Normal,Review,Missing custody signature,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0313,B0313,V056,Mumbai,Chennai,2026-08-04 10:46:00,2026-08-04 12:18:00,Completed,Fresh Cream,Chilled,2.0,8.0,134,2026-08-07,Refrigerated Van,1200.0,19,19,0,0,4.854210526315789,3.97,5.54,70.76,70,Reliable,19,0,0.0,Compliant,1,1,0,0.191,0.191,Valid,4,4,0,Chennai Warehouse -> Hyderabad DC -> Pune DC -> Coimbatore Hub,Complete,Complete,5,1,54,0,0,54,Moderate,Delayed,Compliant,Traffic delay,Shipment passed the automated compliance checks.,4,100.0
SHP0314,B0314,V082,Bengaluru,Chennai,2026-08-04 10:54:00,2026-08-04 12:31:00,Completed,Frozen Corn,Frozen,-25.0,-18.0,141,2026-08-29,Refrigerated Truck,1500.0,20,20,0,0,-20.959,-21.81,-20.15,72.27,72,Reliable,20,0,0.0,Compliant,1,1,0,0.251,0.251,Valid,3,2,1,Bangalore DC -> Chennai Warehouse -> Madurai Store,Incomplete,Review,8,0,0,0,0,44,High,Normal,Review,Missing custody signature,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0315,B0315,V056,Madurai,Mumbai,2026-08-02 05:18:00,2026-08-02 08:52:00,Completed,Fresh Milk,Chilled,2.0,8.0,204,2026-08-21,Refrigerated Van,1200.0,43,43,0,0,4.972325581395348,4.08,5.64,70.05,70,Review,43,0,0.0,Compliant,1,0,1,1.041,1.041,Review,4,3,1,Hyderabad DC -> Pune DC -> Salem Hub -> Hyderabad DC,Incomplete,Review,6,0,0,0,0,0,High,Normal,Non-Compliant,Calibration issue; Missing custody signature,Shipment is non-compliant based on critical compliance evidence.,4,100.0
SHP0316,B0316,V054,Bengaluru,Bangalore,2026-08-02 07:48:00,2026-08-02 12:32:00,Completed,Cheese,Chilled,2.0,8.0,86,2026-08-23,Refrigerated Truck,1500.0,57,57,0,0,5.067368421052632,4.3,5.94,70.13,70,Reliable,57,0,0.0,Compliant,1,1,0,0.325,0.325,Valid,3,3,0,Madurai Store -> Coimbatore Hub -> Hyderabad DC,Complete,Complete,7,0,0,0,0,31,High,Normal,Compliant,All compliance checks passed,Shipment passed the automated compliance checks.,4,100.0
SHP0317,B0317,V050,Salem,Chennai,2026-08-01 08:10:00,2026-08-01 13:43:00,Completed,Frozen Peas,Frozen,-25.0,-18.0,178,2026-08-16,Refrigerated Van,1200.0,67,67,0,0,-20.936119402985074,-21.85,-19.93,70.14,70,Reliable,67,0,0.0,Compliant,1,1,0,0.131,0.131,Valid,3,2,1,Chennai Warehouse -> Madurai Store -> Hyderabad DC,Incomplete,Review,8,1,45,0,0,78,Moderate,Delayed,Review,Missing custody signature; Traffic delay,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0318,B0318,V001,Hyderabad,Coimbatore,2026-08-01 10:25:00,2026-08-01 16:04:00,Completed,Fresh Cream,Chilled,2.0,8.0,230,2026-08-28,Refrigerated Van,500.0,68,68,0,0,5.041029411764706,4.01,6.22,70.74,71,Reliable,68,0,0.0,Compliant,1,1,0,0.359,0.359,Valid,2,1,1,Coimbatore Hub -> Salem Hub,Incomplete,Review,6,1,46,0,0,46,Moderate,Delayed,Review,Missing custody signature; Traffic delay,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0319,B0319,V092,Kochi,Coimbatore,2026-08-06 07:43:00,2026-08-06 11:54:00,Completed,Fresh Cream,Chilled,2.0,8.0,57,2026-08-08,Refrigerated Van,500.0,51,51,0,0,5.067647058823529,4.13,6.37,70.13,70,Reliable,51,0,0.0,Compliant,1,1,0,0.27,0.27,Valid,4,2,2,Madurai Store -> Madurai Store -> Salem Hub -> Madurai Store,Incomplete,Review,5,0,0,1,53,53,Low,Deviation,Review,Missing custody signature; Route deviation,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0320,B0320,V016,Chennai,Mumbai,2026-08-06 09:09:00,2026-08-06 11:12:00,Completed,Fresh Milk,Chilled,2.0,8.0,250,2026-08-18,Refrigerated Truck,1500.0,25,24,1,0,5.029166666666667,4.19,6.05,70.31,71,Partial,25,0,0.0,Compliant,1,1,0,0.341,0.341,Valid,4,4,0,Madurai Store -> Pune DC -> Coimbatore Hub -> Coimbatore Hub,Complete,Complete,6,0,0,1,54,65,Low,Deviation,Review,Route deviation,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0321,B0321,V085,Chennai,Bengaluru,2026-08-03 09:25:00,2026-08-03 15:00:00,Completed,Yogurt,Chilled,2.0,8.0,113,2026-08-28,Refrigerated Van,1200.0,68,68,0,0,5.039558823529412,4.06,5.95,72.99,70,Reliable,68,0,0.0,Compliant,1,1,0,0.381,0.381,Valid,2,2,0,Chennai Warehouse -> Bangalore DC,Complete,Complete,5,0,0,0,0,0,High,Normal,Compliant,All compliance checks passed,Shipment passed the automated compliance checks.,4,100.0
SHP0322,B0322,V047,Mumbai,Bangalore,2026-08-03 07:13:00,2026-08-03 11:09:00,Completed,Frozen French Fries,Frozen,-25.0,-18.0,277,2026-08-31,Refrigerated Van,500.0,48,48,0,0,-21.071875,-21.9,-20.45,70.38,70,Review,48,0,0.0,Compliant,1,0,1,0.739,0.739,Review,2,2,0,Pune DC -> Bangalore DC,Complete,Complete,6,0,0,0,0,14,High,Normal,Review,Calibration issue,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0323,B0323,V019,Hyderabad,Salem,2026-08-06 10:54:00,2026-08-06 16:16:00,Completed,Frozen Peas,Frozen,-25.0,-18.0,285,2026-08-08,Refrigerated Truck,1500.0,65,65,0,0,-20.412307692307692,-22.13,-2.28,70.58,70,Review,65,5,25.0,Critical,1,0,1,0.335,0.335,Review,2,2,0,Bangalore DC -> Bangalore DC,Complete,Complete,6,0,0,0,0,33,High,Normal,Non-Compliant,Temperature: Critical; Calibration issue,Shipment is non-compliant based on critical compliance evidence.,4,100.0
SHP0324,B0324,V010,Coimbatore,Hyderabad,2026-08-01 09:53:00,2026-08-01 13:02:00,Completed,Yogurt,Chilled,2.0,8.0,102,2026-08-14,Refrigerated Truck,2500.0,38,38,0,0,5.0131578947368425,4.19,5.84,71.26,70,Reliable,38,0,0.0,Compliant,1,1,0,0.291,0.291,Valid,4,4,0,Bangalore DC -> Hyderabad DC -> Bangalore DC -> Coimbatore Hub,Complete,Complete,8,0,0,0,0,0,High,Normal,Compliant,All compliance checks passed,Shipment passed the automated compliance checks.,4,100.0
SHP0325,B0325,V028,Hyderabad,Bangalore,2026-08-05 06:42:00,2026-08-05 12:32:00,Completed,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,285,2026-08-13,Refrigerated Van,1000.0,71,71,0,0,-20.680281690140845,-22.23,-1.9,70.05,70,Reliable,71,1,5.0,Warning,1,1,0,0.143,0.143,Valid,3,3,0,Coimbatore Hub -> Chennai Warehouse -> Coimbatore Hub,Complete,Complete,5,0,0,0,0,0,High,Normal,Review,Temperature: Warning,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0326,B0326,V099,Chennai,Mumbai,2026-08-06 08:41:00,2026-08-06 14:22:00,Completed,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,120,2026-08-24,Refrigerated Van,500.0,69,69,0,0,-20.72840579710145,-21.83,-15.07,70.38,70,Reliable,69,4,20.0,Critical,1,1,0,0.127,0.127,Valid,2,2,0,Hyderabad DC -> Coimbatore Hub,Complete,Complete,6,0,0,0,0,39,High,Normal,Non-Compliant,Temperature: Critical,Shipment is non-compliant based on critical compliance evidence.,4,100.0
SHP0327,B0327,V022,Bangalore,Kochi,2026-08-07 10:04:00,2026-08-07 13:12:00,Completed,Yogurt,Chilled,2.0,8.0,175,2026-08-23,Refrigerated Van,500.0,38,38,0,0,4.99921052631579,4.11,5.82,72.56,71,Review,38,0,0.0,Compliant,1,0,1,0.989,0.989,Review,4,4,0,Pune DC -> Hyderabad DC -> Madurai Store -> Bangalore DC,Complete,Complete,8,1,40,0,0,77,Moderate,Delayed,Review,Calibration issue; Traffic delay,Shipment requires auditor review because one or more evidence sources contain exceptions.,4,100.0
SHP0328,B0328,V033,Bangalore,Hyderabad,2026-08-02 10:37:00,2026-08-02 15:46:00,Completed,Frozen Paneer,Frozen,-25.0,-18.0,106,2026-08-22,Refrigerated Truck,2500.0,62,62,0,0,-20.658870967741937,-21.89,-15.89,70.07,70,Reliable,62,4,20.0,Critical,1,1,0,0.12,0.12,Valid,3,3,0,Kochi Hub -> Salem Hub -> Pune DC,Complete,Complete,8,0,0,0,0,31,High,Normal,Non-Compliant,Temperature: Critical,Shipment is non-compliant based on critical compliance evidence.,4,100.0
SHP0329,B0329,V071,Madurai,Coimbatore,2026-08-01 10:41:00,2026-08-01 13:41:00,Completed,Frozen Corn,Frozen,-25.0,-18.0,192,2026-08-30,Refrigerated Truck,2000.0,37,37,0,0,-20.987027027027025,-21.95,-20.11,71.11,70,Review,37,0,0.0,Compliant,1,0,1,0.367,0.367,Review,3,2,1,Chennai Warehouse -> Pune DC -> Chennai Warehouse,Incomplete,Review,8,0,0,1,20,52,Low,Deviation,Non-Compliant,Calibration issue; Missing custody signature; Route deviation,Shipment is non-compliant based on critical compliance evidence.,4,100.0
SHP0330,B0330,V097,Bangalore,Kochi,2026-08-06 09:04:00,2026-08-06 11:43:00,Completed,Frozen Peas,Frozen,-25.0,-18.0,61,2026-08-05,Refrigerated Truck,2000.0,32,32,0,0,-21.10375,-21.95,-20.08,71.0,70,Reliable,32,0,0.0,Compliant,1,1,0,0.201,0.201,Valid,2,2,0,Pune DC -> Bangalore DC,Complete,Complete,6,0,0,0,0,36,High,Normal,Compliant,All compliance checks passed,Shipment passed the automated compliance checks.,4,100.0
