log_id,sensor_id,shipment_id,recorded_at,temperature_c,battery_level,signal_strength,network_status,transmission_status,buffer_status,retry_count,recovery_status
11147,S009,SHP0272,2026-08-02 13:24:00,4.7224933570013,74.2,71,Online,Uploaded,Not Buffered,0,Not Required
11148,S009,SHP0272,2026-08-02 13:29:00,5.13698035167076,89.05,77,Online,Uploaded,Not Buffered,0,Not Required
11149,S030,SHP0273,2026-08-05 09:30:00,-21.510948453420248,95.47,89,Online,Uploaded,Not Buffered,0,Not Required
11150,S030,SHP0273,2026-08-05 09:35:00,-20.6356371859865,78.08,79,Online,Uploaded,Not Buffered,0,Not Required
11151,S030,SHP0273,2026-08-05 09:40:00,-21.02959391261451,93.22,84,Online,Uploaded,Not Buffered,0,Not Required
11152,S030,SHP0273,2026-08-05 09:45:00,-21.163728085834677,95.79,85,Online,Uploaded,Not Buffered,0,Not Required
11153,S030,SHP0273,2026-08-05 09:50:00,-21.489497938662502,79.69,75,Online,Uploaded,Not Buffered,0,Not Required
11154,S030,SHP0273,2026-08-05 09:55:00,-21.991002447451606,94.35,98,Online,Uploaded,Not Buffered,0,Not Required
11155,S030,SHP0273,2026-08-05 10:00:00,-21.415416342814304,78.46,87,Online,Uploaded,Not Buffered,0,Not Required
11156,S030,SHP0273,2026-08-05 10:05:00,-20.55488072175484,77.21,75,Online,Uploaded,Not Buffered,0,Not Required
11157,S030,SHP0273,2026-08-05 10:10:00,-21.161133371389923,97.03,74,Online,Uploaded,Not Buffered,0,Not Required
11158,S030,SHP0273,2026-08-05 10:15:00,-21.06773154284602,76.38,75,Online,Uploaded,Not Buffered,0,Not Required
11159,S030,SHP0273,2026-08-05 10:20:00,-20.737778256684617,70.14,86,Online,Uploaded,Not Buffered,0,Not Required
11160,S030,SHP0273,2026-08-05 10:25:00,-20.277732448753493,78.22,71,Online,Uploaded,Not Buffered,0,Not Required
11161,S030,SHP0273,2026-08-05 10:30:00,-20.469998138021744,91.28,84,Online,Uploaded,Not Buffered,0,Not Required
11162,S030,SHP0273,2026-08-05 10:35:00,-21.38893400152648,73.32,79,Online,Uploaded,Not Buffered,0,Not Required
11163,S030,SHP0273,2026-08-05 10:40:00,-21.777028228574963,80.26,80,Online,Uploaded,Not Buffered,0,Not Required
11164,S030,SHP0273,2026-08-05 10:45:00,-20.05615429635996,96.19,100,Online,Uploaded,Not Buffered,0,Not Required
11165,S030,SHP0273,2026-08-05 10:50:00,-20.09240335533622,73.24,89,Online,Uploaded,Not Buffered,0,Not Required
11166,S030,SHP0273,2026-08-05 10:55:00,-20.92461856142829,80.14,87,Online,Uploaded,Not Buffered,0,Not Required
11167,S030,SHP0273,2026-08-05 11:00:00,-21.508195298232728,78.45,84,Online,Uploaded,Not Buffered,0,Not Required
11168,S030,SHP0273,2026-08-05 11:05:00,-20.614709386442424,87.55,100,Online,Uploaded,Not Buffered,0,Not Required
11169,S030,SHP0273,2026-08-05 11:10:00,-21.043193474405044,81.53,70,Online,Uploaded,Not Buffered,0,Not Required
11170,S030,SHP0273,2026-08-05 11:15:00,-21.045192449242645,84.97,96,Online,Uploaded,Not Buffered,0,Not Required
11171,S030,SHP0273,2026-08-05 11:20:00,-20.642216462757947,81.36,95,Online,Uploaded,Not Buffered,0,Not Required
11172,S030,SHP0273,2026-08-05 11:25:00,-20.86625010125068,78.33,75,Online,Uploaded,Not Buffered,0,Not Required
11173,S030,SHP0273,2026-08-05 11:30:00,-21.474325964405978,83.57,81,Online,Uploaded,Not Buffered,0,Not Required
11174,S030,SHP0273,2026-08-05 11:35:00,-21.12989677403279,99.9,77,Online,Uploaded,Not Buffered,0,Not Required
11175,S030,SHP0273,2026-08-05 11:40:00,-20.73553882853546,76.65,76,Online,Uploaded,Not Buffered,0,Not Required
11176,S030,SHP0273,2026-08-05 11:45:00,-20.795899111037997,88.62,74,Online,Uploaded,Not Buffered,0,Not Required
11177,S030,SHP0273,2026-08-05 11:50:00,-20.89519337025661,90.27,80,Online,Uploaded,Not Buffered,0,Not Required
11178,S030,SHP0273,2026-08-05 11:55:00,-20.62663081820965,80.77,79,Online,Uploaded,Not Buffered,0,Not Required
11179,S030,SHP0273,2026-08-05 12:00:00,-21.144686795126905,76.67,99,Online,Uploaded,Not Buffered,0,Not Required
11180,S030,SHP0273,2026-08-05 12:05:00,-20.92853208991237,79.66,72,Online,Uploaded,Not Buffered,0,Not Required
11181,S030,SHP0273,2026-08-05 12:10:00,-22.35023164007104,97.65,87,Online,Uploaded,Not Buffered,0,Not Required
11182,S030,SHP0273,2026-08-05 12:15:00,-21.179860077537125,85.76,74,Online,Uploaded,Not Buffered,0,Not Required
11183,S030,SHP0273,2026-08-05 12:20:00,-20.69443883656974,71.38,77,Online,Uploaded,Not Buffered,0,Not Required
11184,S030,SHP0273,2026-08-05 12:25:00,-21.156157786846855,97.35,70,Online,Uploaded,Not Buffered,0,Not Required
11185,S030,SHP0273,2026-08-05 12:30:00,-21.186490956686846,88.15,74,Online,Uploaded,Not Buffered,0,Not Required
11186,S030,SHP0273,2026-08-05 12:35:00,-21.41658118070993,75.51,82,Online,Uploaded,Not Buffered,0,Not Required
11187,S030,SHP0273,2026-08-05 12:40:00,-20.598653642908346,90.7,98,Online,Uploaded,Not Buffered,0,Not Required
11188,S030,SHP0273,2026-08-05 12:45:00,-20.78061469058377,72.72,89,Online,Uploaded,Not Buffered,0,Not Required
11189,S030,SHP0273,2026-08-05 12:50:00,-20.669834160870767,72.98,75,Online,Uploaded,Not Buffered,0,Not Required
11190,S030,SHP0273,2026-08-05 12:55:00,-21.690485584783158,98.54,79,Online,Uploaded,Not Buffered,0,Not Required
11191,S030,SHP0273,2026-08-05 13:00:00,-21.064180017306253,74.17,89,Online,Uploaded,Not Buffered,0,Not Required
11192,S030,SHP0273,2026-08-05 13:05:00,-21.112044403100004,70.79,74,Online,Uploaded,Not Buffered,0,Not Required
11193,S030,SHP0273,2026-08-05 13:10:00,-21.112228682639422,82.22,72,Online,Uploaded,Not Buffered,0,Not Required
11194,S030,SHP0273,2026-08-05 13:15:00,-21.246411017487183,97.83,87,Online,Uploaded,Not Buffered,0,Not Required
11195,S030,SHP0273,2026-08-05 13:20:00,-21.138441708712005,97.16,75,Online,Uploaded,Not Buffered,0,Not Required
11196,S030,SHP0273,2026-08-05 13:25:00,-20.66014208691734,90.53,81,Online,Uploaded,Not Buffered,0,Not Required
11197,S030,SHP0273,2026-08-05 13:30:00,-21.76514054133913,75.28,88,Online,Uploaded,Not Buffered,0,Not Required
11198,S030,SHP0273,2026-08-05 13:35:00,-20.28908209278782,81.47,82,Online,Uploaded,Not Buffered,0,Not Required
11199,S030,SHP0273,2026-08-05 13:40:00,-20.806463549989417,84.25,76,Online,Uploaded,Not Buffered,0,Not Required
11200,S030,SHP0273,2026-08-05 13:45:00,-21.016932758264087,70.15,96,Online,Uploaded,Not Buffered,0,Not Required
11201,S030,SHP0273,2026-08-05 13:50:00,-20.63726634145083,99.59,77,Online,Uploaded,Not Buffered,0,Not Required
11202,S030,SHP0273,2026-08-05 13:55:00,-21.580733898067376,80.65,96,Online,Uploaded,Not Buffered,0,Not Required
11203,S030,SHP0273,2026-08-05 14:00:00,-21.265880362060404,99.14,71,Online,Uploaded,Not Buffered,0,Not Required
11204,S030,SHP0273,2026-08-05 14:05:00,-21.048430172956223,95.17,73,Online,Uploaded,Not Buffered,0,Not Required
11205,S030,SHP0273,2026-08-05 14:10:00,-20.453775851827128,74.71,88,Online,Uploaded,Not Buffered,0,Not Required
11206,S030,SHP0273,2026-08-05 14:15:00,-21.018598632450622,79.06,71,Online,Uploaded,Not Buffered,0,Not Required
11207,S030,SHP0273,2026-08-05 14:20:00,-20.819978131525943,98.13,94,Online,Uploaded,Not Buffered,0,Not Required
11208,S030,SHP0273,2026-08-05 14:25:00,-21.23583159837445,70.23,81,Online,Uploaded,Not Buffered,0,Not Required
11209,S030,SHP0273,2026-08-05 14:30:00,-20.805263172413003,71.35,74,Online,Uploaded,Not Buffered,0,Not Required
11210,S030,SHP0273,2026-08-05 14:35:00,-20.329104162810214,90.14,73,Online,Uploaded,Not Buffered,0,Not Required
11211,S030,SHP0273,2026-08-05 14:40:00,-20.601789323330355,73.19,71,Online,Uploaded,Not Buffered,0,Not Required
11212,S030,SHP0273,2026-08-05 14:45:00,-21.032582395111152,89.29,77,Online,Uploaded,Not Buffered,0,Not Required
11213,S030,SHP0273,2026-08-05 14:50:00,-20.72980366109381,81.21,76,Online,Uploaded,Not Buffered,0,Not Required
11214,S030,SHP0273,2026-08-05 14:55:00,-20.768993218157117,84.68,77,Online,Uploaded,Not Buffered,0,Not Required
11215,S030,SHP0273,2026-08-05 15:00:00,-20.79736493132109,72.54,85,Online,Uploaded,Not Buffered,0,Not Required
11216,S030,SHP0273,2026-08-05 15:05:00,-20.555218655655835,70.06,71,Online,Uploaded,Not Buffered,0,Not Required
11217,S030,SHP0273,2026-08-05 15:10:00,-20.558208918465013,70.65,90,Online,Uploaded,Not Buffered,0,Not Required
11218,S030,SHP0273,2026-08-05 15:15:00,-21.050863438749957,87.45,92,Online,Uploaded,Not Buffered,0,Not Required
11219,S030,SHP0273,2026-08-05 15:20:00,-20.743248375408893,82.91,80,Online,Uploaded,Not Buffered,0,Not Required
11220,S030,SHP0273,2026-08-05 15:25:00,-21.15323796846392,74.39,82,Online,Uploaded,Not Buffered,0,Not Required
11221,S098,SHP0274,2026-08-04 10:47:00,4.630771041473769,92.2,86,Online,Uploaded,Not Buffered,0,Not Required
11222,S098,SHP0274,2026-08-04 10:52:00,4.892202497718405,99.09,81,Online,Uploaded,Not Buffered,0,Not Required
11223,S098,SHP0274,2026-08-04 10:57:00,4.969488739304167,70.07,79,Online,Uploaded,Not Buffered,0,Not Required
11224,S098,SHP0274,2026-08-04 11:02:00,4.335367604328804,87.38,84,Online,Uploaded,Not Buffered,0,Not Required
11225,S098,SHP0274,2026-08-04 11:07:00,5.344133023766688,94.36,89,Online,Uploaded,Not Buffered,0,Not Required
11226,S098,SHP0274,2026-08-04 11:12:00,3.893069830959041,76.81,74,Online,Uploaded,Not Buffered,0,Not Required
11227,S098,SHP0274,2026-08-04 11:17:00,6.085926775794529,93.82,79,Online,Uploaded,Not Buffered,0,Not Required
11228,S098,SHP0274,2026-08-04 11:22:00,5.600751653518527,91.81,81,Online,Uploaded,Not Buffered,0,Not Required
11229,S098,SHP0274,2026-08-04 11:27:00,4.895596510331075,74.1,76,Online,Uploaded,Not Buffered,0,Not Required
11230,S098,SHP0274,2026-08-04 11:32:00,5.003770544225509,72.49,77,Online,Uploaded,Not Buffered,0,Not Required
11231,S098,SHP0274,2026-08-04 11:37:00,5.121188749434913,89.53,82,Online,Uploaded,Not Buffered,0,Not Required
11232,S098,SHP0274,2026-08-04 11:42:00,4.764335844804423,83.96,84,Online,Uploaded,Not Buffered,0,Not Required
11233,S098,SHP0274,2026-08-04 11:47:00,5.077047659034775,86.03,95,Online,Uploaded,Not Buffered,0,Not Required
11234,S098,SHP0274,2026-08-04 11:52:00,4.942400008919336,78.55,72,Online,Uploaded,Not Buffered,0,Not Required
11235,S098,SHP0274,2026-08-04 11:57:00,4.962290913107614,78.69,82,Online,Uploaded,Not Buffered,0,Not Required
11236,S098,SHP0274,2026-08-04 12:02:00,5.072584425392256,78.64,93,Online,Uploaded,Not Buffered,0,Not Required
11237,S098,SHP0274,2026-08-04 12:07:00,4.474588880658402,83.32,77,Online,Uploaded,Not Buffered,0,Not Required
11238,S098,SHP0274,2026-08-04 12:12:00,5.015827889653459,92.2,95,Online,Uploaded,Not Buffered,0,Not Required
11239,S098,SHP0274,2026-08-04 12:17:00,5.065379098646991,78.87,89,Online,Uploaded,Not Buffered,0,Not Required
11240,S098,SHP0274,2026-08-04 12:22:00,5.051539848542366,80.58,94,Online,Uploaded,Not Buffered,0,Not Required
11241,S098,SHP0274,2026-08-04 12:27:00,4.913667697825538,88.43,91,Online,Uploaded,Not Buffered,0,Not Required
11242,S098,SHP0274,2026-08-04 12:32:00,5.455143110387748,73.13,99,Online,Uploaded,Not Buffered,0,Not Required
11243,S098,SHP0274,2026-08-04 12:37:00,4.858538978047379,90.1,72,Online,Uploaded,Not Buffered,0,Not Required
11244,S098,SHP0274,2026-08-04 12:42:00,5.090930362729276,82.84,85,Online,Uploaded,Not Buffered,0,Not Required
11245,S098,SHP0274,2026-08-04 12:47:00,5.518919013570218,91.34,83,Online,Uploaded,Not Buffered,0,Not Required
11246,S098,SHP0274,2026-08-04 12:52:00,4.968249543991875,71.75,80,Online,Uploaded,Not Buffered,0,Not Required
11247,S098,SHP0274,2026-08-04 12:57:00,5.08578530698702,89.77,75,Online,Uploaded,Not Buffered,0,Not Required
11248,S098,SHP0274,2026-08-04 13:02:00,4.961446145474041,96.89,90,Online,Uploaded,Not Buffered,0,Not Required
11249,S098,SHP0274,2026-08-04 13:07:00,5.494947917425439,72.01,83,Online,Uploaded,Not Buffered,0,Not Required
11250,S098,SHP0274,2026-08-04 13:12:00,4.896910175365482,93.51,70,Online,Uploaded,Not Buffered,0,Not Required
11251,S098,SHP0274,2026-08-04 13:17:00,5.513341830915282,86.61,75,Online,Uploaded,Not Buffered,0,Not Required
11252,S098,SHP0274,2026-08-04 13:22:00,4.958564842141175,91.01,96,Online,Uploaded,Not Buffered,0,Not Required
11253,S098,SHP0274,2026-08-04 13:27:00,4.656216110620793,84.3,80,Online,Uploaded,Not Buffered,0,Not Required
11254,S098,SHP0274,2026-08-04 13:32:00,5.271749268229648,82.2,71,Online,Uploaded,Not Buffered,0,Not Required
11255,S098,SHP0274,2026-08-04 13:37:00,4.8781328664977375,93.91,72,Online,Uploaded,Not Buffered,0,Not Required
11256,S098,SHP0274,2026-08-04 13:42:00,5.248200359639665,71.8,89,Online,Uploaded,Not Buffered,0,Not Required
11257,S098,SHP0274,2026-08-04 13:47:00,3.908238246030506,77.38,74,Online,Uploaded,Not Buffered,0,Not Required
11258,S098,SHP0274,2026-08-04 13:52:00,5.002082104757979,73.42,91,Online,Uploaded,Not Buffered,0,Not Required
11259,S098,SHP0274,2026-08-04 13:57:00,4.816157880497008,88.78,85,Online,Uploaded,Not Buffered,0,Not Required
11260,S098,SHP0274,2026-08-04 14:02:00,4.5746965253874885,97.82,91,Online,Uploaded,Not Buffered,0,Not Required
11261,S098,SHP0274,2026-08-04 14:07:00,4.77870359926408,81.59,70,Online,Uploaded,Not Buffered,0,Not Required
11262,S098,SHP0274,2026-08-04 14:12:00,4.770518742282939,84.33,96,Online,Uploaded,Not Buffered,0,Not Required
11263,S098,SHP0274,2026-08-04 14:17:00,4.980805682059768,76.13,83,Online,Uploaded,Not Buffered,0,Not Required
11264,S098,SHP0274,2026-08-04 14:22:00,4.453069415486017,74.06,77,Online,Uploaded,Not Buffered,0,Not Required
11265,S098,SHP0274,2026-08-04 14:27:00,5.126509512103885,90.52,76,Online,Uploaded,Not Buffered,0,Not Required
11266,S098,SHP0274,2026-08-04 14:32:00,5.546485914082315,86.17,73,Online,Uploaded,Not Buffered,0,Not Required
11267,S098,SHP0274,2026-08-04 14:37:00,5.11237139877913,74.66,88,Online,Uploaded,Not Buffered,0,Not Required
11268,S098,SHP0274,2026-08-04 14:42:00,5.323595443691604,74.14,97,Online,Uploaded,Not Buffered,0,Not Required
11269,S098,SHP0274,2026-08-04 14:47:00,5.437824981845518,89.07,96,Online,Uploaded,Not Buffered,0,Not Required
11270,S098,SHP0274,2026-08-04 14:52:00,5.49459580487367,78.53,93,Online,Uploaded,Not Buffered,0,Not Required
11271,S098,SHP0274,2026-08-04 14:57:00,5.748055477128522,81.03,86,Online,Uploaded,Not Buffered,0,Not Required
11272,S098,SHP0274,2026-08-04 15:02:00,4.800319200689628,97.35,77,Online,Uploaded,Not Buffered,0,Not Required
11273,S098,SHP0274,2026-08-04 15:07:00,4.712606405935554,72.49,72,Online,Uploaded,Not Buffered,0,Not Required
11274,S098,SHP0274,2026-08-04 15:12:00,5.313386259329894,74.57,97,Online,Uploaded,Not Buffered,0,Not Required
11275,S098,SHP0274,2026-08-04 15:17:00,5.28330648786296,75.78,79,Online,Uploaded,Not Buffered,0,Not Required
11276,S098,SHP0274,2026-08-04 15:22:00,5.310270119846276,70.87,71,Online,Uploaded,Not Buffered,0,Not Required
11277,S098,SHP0274,2026-08-04 15:27:00,5.755712981700101,77.35,93,Online,Uploaded,Not Buffered,0,Not Required
11278,S098,SHP0274,2026-08-04 15:32:00,5.004547963519397,80.1,96,Online,Uploaded,Not Buffered,0,Not Required
11279,S098,SHP0274,2026-08-04 15:37:00,5.170462623858474,77.37,99,Online,Uploaded,Not Buffered,0,Not Required
11280,S098,SHP0274,2026-08-04 15:42:00,4.60784469940661,86.14,94,Online,Uploaded,Not Buffered,0,Not Required
11281,S098,SHP0274,2026-08-04 15:47:00,5.854128449590383,90.91,99,Online,Uploaded,Not Buffered,0,Not Required
11282,S098,SHP0274,2026-08-04 15:52:00,4.865382031516355,77.3,97,Online,Uploaded,Not Buffered,0,Not Required
11283,S098,SHP0274,2026-08-04 15:57:00,4.876713628735668,72.19,92,Online,Uploaded,Not Buffered,0,Not Required
11284,S098,SHP0274,2026-08-04 16:02:00,4.861300043596703,77.79,74,Online,Uploaded,Not Buffered,0,Not Required
11285,S098,SHP0274,2026-08-04 16:07:00,4.7420416565422645,87.98,81,Online,Uploaded,Not Buffered,0,Not Required
11286,S098,SHP0274,2026-08-04 16:12:00,4.70822518046094,85.07,90,Online,Uploaded,Not Buffered,0,Not Required
11287,S098,SHP0274,2026-08-04 16:17:00,4.79051828684419,81.4,82,Online,Uploaded,Not Buffered,0,Not Required
11288,S012,SHP0275,2026-08-01 05:33:00,-21.546318371220377,84.73,73,Online,Uploaded,Not Buffered,0,Not Required
11289,S012,SHP0275,2026-08-01 05:38:00,-21.31412716810529,76.05,87,Online,Uploaded,Not Buffered,0,Not Required
11290,S012,SHP0275,2026-08-01 05:43:00,-20.220414755420958,84.91,91,Online,Uploaded,Not Buffered,0,Not Required
11291,S012,SHP0275,2026-08-01 05:48:00,-20.70573794254345,87.1,80,Online,Uploaded,Not Buffered,0,Not Required
11292,S012,SHP0275,2026-08-01 05:53:00,-20.629638329308914,99.56,98,Online,Uploaded,Not Buffered,0,Not Required
11293,S012,SHP0275,2026-08-01 05:58:00,-20.529116485033235,76.31,98,Online,Uploaded,Not Buffered,0,Not Required
11294,S012,SHP0275,2026-08-01 06:03:00,-20.266346174255045,74.18,86,Online,Uploaded,Not Buffered,0,Not Required
11295,S012,SHP0275,2026-08-01 06:08:00,-21.70856902057754,72.95,73,Online,Uploaded,Not Buffered,0,Not Required
11296,S012,SHP0275,2026-08-01 06:13:00,-21.491953246114612,90.02,78,Online,Uploaded,Not Buffered,0,Not Required
11297,S012,SHP0275,2026-08-01 06:18:00,-21.321489464357875,94.44,70,Online,Uploaded,Not Buffered,0,Not Required
11298,S012,SHP0275,2026-08-01 06:23:00,-21.18789191859584,80.59,95,Online,Uploaded,Not Buffered,0,Not Required
11299,S012,SHP0275,2026-08-01 06:28:00,-21.1202277562341,82.84,92,Online,Uploaded,Not Buffered,0,Not Required
11300,S012,SHP0275,2026-08-01 06:33:00,-21.178791021122414,75.52,79,Online,Uploaded,Not Buffered,0,Not Required
11301,S012,SHP0275,2026-08-01 06:38:00,-20.912276434747177,95.97,84,Online,Uploaded,Not Buffered,0,Not Required
11302,S012,SHP0275,2026-08-01 06:43:00,-20.985881843701915,76.61,98,Online,Uploaded,Not Buffered,0,Not Required
11303,S012,SHP0275,2026-08-01 06:48:00,-21.2891339180713,81.06,98,Online,Uploaded,Not Buffered,0,Not Required
11304,S012,SHP0275,2026-08-01 06:53:00,-21.870219510795028,74.33,95,Online,Uploaded,Not Buffered,0,Not Required
11305,S012,SHP0275,2026-08-01 06:58:00,-21.39714748215148,99.8,75,Online,Uploaded,Not Buffered,0,Not Required
11306,S012,SHP0275,2026-08-01 07:03:00,-21.21969546132503,98.29,80,Online,Uploaded,Not Buffered,0,Not Required
11307,S012,SHP0275,2026-08-01 07:08:00,-21.098831774723088,98.87,77,Online,Uploaded,Not Buffered,0,Not Required
11308,S012,SHP0275,2026-08-01 07:13:00,-21.451866983724216,77.47,99,Online,Uploaded,Not Buffered,0,Not Required
11309,S012,SHP0275,2026-08-01 07:18:00,-21.19632258659857,95.03,100,Online,Uploaded,Not Buffered,0,Not Required
11310,S012,SHP0275,2026-08-01 07:23:00,-21.452394955394237,81.77,91,Online,Uploaded,Not Buffered,0,Not Required
11311,S117,SHP0276,2026-08-05 06:03:00,-21.05032774061933,87.66,79,Online,Uploaded,Not Buffered,0,Not Required
11312,S117,SHP0276,2026-08-05 06:08:00,-21.429236531345047,74.94,75,Online,Uploaded,Not Buffered,0,Not Required
11313,S117,SHP0276,2026-08-05 06:13:00,-21.339561862548187,94.07,96,Online,Uploaded,Not Buffered,0,Not Required
11314,S117,SHP0276,2026-08-05 06:18:00,-21.52347365239565,91.24,79,Online,Uploaded,Not Buffered,0,Not Required
11315,S117,SHP0276,2026-08-05 06:23:00,-21.061400278227914,73.61,96,Online,Uploaded,Not Buffered,0,Not Required
11316,S117,SHP0276,2026-08-05 06:28:00,-21.34657910798096,82.2,79,Online,Uploaded,Not Buffered,0,Not Required
11317,S117,SHP0276,2026-08-05 06:33:00,-20.63728629332983,79.45,74,Online,Uploaded,Not Buffered,0,Not Required
11318,S117,SHP0276,2026-08-05 06:38:00,-20.83765989332284,82.4,100,Online,Uploaded,Not Buffered,0,Not Required
11319,S117,SHP0276,2026-08-05 06:43:00,-21.02794074727346,99.12,74,Online,Uploaded,Not Buffered,0,Not Required
11320,S117,SHP0276,2026-08-05 06:48:00,-21.31899419893752,79.81,83,Online,Uploaded,Not Buffered,0,Not Required
11321,S117,SHP0276,2026-08-05 06:53:00,-20.84779187787348,97.86,87,Online,Uploaded,Not Buffered,0,Not Required
11322,S117,SHP0276,2026-08-05 06:58:00,-20.723719644260544,73.3,97,Online,Uploaded,Not Buffered,0,Not Required
11323,S117,SHP0276,2026-08-05 07:03:00,-20.942924635119347,90.17,96,Online,Uploaded,Not Buffered,0,Not Required
11324,S117,SHP0276,2026-08-05 07:08:00,-20.358519257813228,82.65,97,Online,Uploaded,Not Buffered,0,Not Required
11325,S117,SHP0276,2026-08-05 07:13:00,-20.816145072770077,92.52,74,Online,Uploaded,Not Buffered,0,Not Required
11326,S117,SHP0276,2026-08-05 07:18:00,-20.634557112972782,82.54,98,Online,Uploaded,Not Buffered,0,Not Required
11327,S117,SHP0276,2026-08-05 07:23:00,-20.94657383378561,75.38,85,Online,Uploaded,Not Buffered,0,Not Required
